영화코드,영화제목,장르,상영시간,등급,개봉일,리뷰1,리뷰2,리뷰3,리뷰4,리뷰5,감성점수,전체리뷰,정제단어문장,최종키워드
24019900,극장판 울려라! 유포니엄: 앙상블 콘테스트,애니메이션,57 분,전체관람가,2024.04.17,역시 쿄애니 !! 영상미!!!,극장판울려라!유포니엄:앙상블콘테스트,쿄애니의 장점 중 하나는 수많은 엑스트라들에게도 꼼꼼한 설정을 부여해 우리의 눈길을 끄는 것.,아름다운 영상미에 취하다.,유포니엄 팬심으로 볼만한 영화.,46.986,역시 쿄애니 !! 영상미!!! 극장판울려라!유포니엄:앙상블콘테스트 쿄애니의 장점 중 하나는 수많은 엑스트라들에게도 꼼꼼한 설정을 부여해 우리의 눈길을 끄는 것. 아름다운 영상미에 취하다. 유포니엄 팬심으로 볼만한 영화.,유포 니엄 팬심 아름답다 상미 부여 하다 우리 쿄애니 장점 쿄애니 상미 앙상블 콘테스트 쿄애니 영화 우리 눈길 극장판 울리다 유포 니엄 역시 쿄애니,"쿄애니, 유포, 니엄, 상미, 우리"
24020100,극장판 여성향 게임의 파멸 플래그밖에 없는 악역 영애로 환생해버렸다...,애니메이션,93 분,전체관람가,2024.04.04,마지막에 작별을 고했으나 다시 만날것이라는 피닉스 깃털을 잡으면서 카타리나의 기억이 다시 떠돌랐을 때 여운이 엄청나게 컷던 작품 이었네여 마지막은 역시 카타리나 스러웠다가 포인트,그냥저냥 보기 좋은 영화,약간 결말이 쫌 맘에 안들긴했지만 재밌었어요,카타리나 클라에스의 이기적이면서 서커스단을 위기에서 구한위한 스토리 좋았다.,"아니 이게?! 극장판이나온다고??큰 기대없이 가서 큰기대 없이 옴...팬서비스 그이상도 이하도 아니였다

(5/10)

PS. 마차로 저런 회피를?! 왠지 죠죠필 마부아저씨 고트!",46.972,"마지막에 작별을 고했으나 다시 만날것이라는 피닉스 깃털을 잡으면서 카타리나의 기억이 다시 떠돌랐을 때 여운이 엄청나게 컷던 작품 이었네여 마지막은 역시 카타리나 스러웠다가 포인트 그냥저냥 보기 좋은 영화 약간 결말이 쫌 맘에 안들긴했지만 재밌었어요 카타리나 클라에스의 이기적이면서 서커스단을 위기에서 구한위한 스토리 좋았다. 아니 이게?! 극장판이나온다고??큰 기대없이 가서 큰기대 없이 옴...팬서비스 그이상도 이하도 아니였다

(5/10)

PS. 마차로 저런 회피를?! 왠지 죠죠필 마부아저씨 고트!",극장판 오다 크다 에스 기적 이면 마지막 역시 잡다 카타리나 카타리나 기억 극장판 오다 기적 이면 서커스 극장판 오다 기대 마지막 작별 기적 이면,"이면, 기적, 극장판, 오다, 카타리나"
24020500,녹차의 맛,"드라마, 코미디",142 분,12세이상관람가,2024.04.11,녹차녹차녹차녹차녹차,녹차의 맛 기록의 맛,"엉뚱한 세상과 사람들 속 아름다움,현실성,빙글빙글 상승곡선으로 우주를 향해 가는 메시지",따듯한 녹차를 두 손에 꼭 쥐고 있는 순간같은 행복,재미있게 잘 봤습니다.,56.472,"녹차녹차녹차녹차녹차 녹차의 맛 기록의 맛 엉뚱한 세상과 사람들 속 아름다움,현실성,빙글빙글 상승곡선으로 우주를 향해 가는 메시지 따듯한 녹차를 두 손에 꼭 쥐고 있는 순간같은 행복 재미있게 잘 봤습니다.",녹차 녹차 녹차 녹차 녹차 녹차 녹차 녹차 녹차 녹차 녹차 녹차 기록 녹차 녹차 아름답다 현실 세상 사람 상승 곡선 따다 녹차 녹차,"녹차, 상승, 곡선, 따다, 기록"
24020800,[시네마캐슬] 언더 유어 베드,"범죄, 스릴러",98 분,청소년관람불가,2024.04.01,"언더 유어 베드, 침대 아래에서 그녀의 일거수 일투족을 엿보다. 설령 그녀와 느낄 수 없을지라도 유일하게 내 이름을 불러주었던 그녀를 잊지 않기 위해서 그녀 곁에 계속 있고 싶다.",관음증 도착보다 더 문재는 억눌린 자의식의 미성숙과 자기혐오로부터 비롯된 결정장애,스토커의 끝없는 망상,한국판 버전을 보다가 원작을 봤는데 원작이 더 19금스럽고 잔인한 연출이 있었지만 나름대로 섹시하면서 만족합니다.,뻔하디 뻔한 스토리,41.188,"언더 유어 베드, 침대 아래에서 그녀의 일거수 일투족을 엿보다. 설령 그녀와 느낄 수 없을지라도 유일하게 내 이름을 불러주었던 그녀를 잊지 않기 위해서 그녀 곁에 계속 있고 싶다. 관음증 도착보다 더 문재는 억눌린 자의식의 미성숙과 자기혐오로부터 비롯된 결정장애 스토커의 끝없는 망상 한국판 버전을 보다가 원작을 봤는데 원작이 더 19금스럽고 잔인한 연출이 있었지만 나름대로 섹시하면서 만족합니다. 뻔하디 뻔한 스토리",자의식 밉다 성숙 억눌리다 자의식 섹시하다 만족하다 밉다 성숙 도착 재는 밉다 성숙 자기혐오 로부터 설령 그녀 그녀 거수 재는 억눌리다 아래 그녀,"성숙, 그녀, 밉다, 자의식, 재는"
24021000,미지수,"SF, 드라마, 판타지",69 분,12세이상관람가,2024.05.08,"독특한 연출과 스토리가 신선한 충격을줌, 정신차려보니 눈물 뚝뚝 흘리고있는 나자신을 발견할 수 있음.",두 주인공이 등산을 가서 이야기를 나누는 장면부터 영화가 이해되기 시작해서 마지막까지 공감이 이어졌습니다.,스토리 전개가 다소 불친절하네요..,산만한 편집과 어쩔수없는 어설픈 구성,흩어져버린 이야기를 온전히 느끼게 되었는지는 미지수,46.822,"독특한 연출과 스토리가 신선한 충격을줌, 정신차려보니 눈물 뚝뚝 흘리고있는 나자신을 발견할 수 있음. 두 주인공이 등산을 가서 이야기를 나누는 장면부터 영화가 이해되기 시작해서 마지막까지 공감이 이어졌습니다. 스토리 전개가 다소 불친절하네요.. 산만한 편집과 어쩔수없는 어설픈 구성 흩어져버린 이야기를 온전히 느끼게 되었는지는 미지수",충격 정신차리다 보다 독특하다 연출 장면 영화 산만하다 편집 연출 스토리 신선하다 충격 불친절하다 산만하다 정신차리다 보다 눈물 어설프다 구성 주인공 등산,"정신차리다, 산만하다, 충격, 연출, 불친절하다"
24021200,드림 시나리오,"드라마, 코미디",102 분,15세이상관람가,2024.05.29,비극답게 희극스러운 엔딩,니콜라스 케이지가 보여준 블랙 코미디,그의 드림은 이루어지지 않는다,충분히 예상할수 있는 소재와 스토리를 좀더 현실성있게 풀어냈다.,가혹한 악몽같은 현실,52.266,비극답게 희극스러운 엔딩 니콜라스 케이지가 보여준 블랙 코미디 그의 드림은 이루어지지 않는다 충분히 예상할수 있는 소재와 스토리를 좀더 현실성있게 풀어냈다. 가혹한 악몽같은 현실,희극 엔딩 비극 희극 케이 가다 보여주다 엔딩 니콜라스 니콜라스 케이 가다 소재 스토리 드림 이루어지다 보여주다 블랙 희극 이루어지다,"희극, 이루어지다, 니콜라스, 케이, 엔딩"
24021300,[씨네클래식 세계3대 오페라축제] 토스카,공연,135 분,15세이상관람가,2024.04.18,가수들의 노래가 훌륭했습니다. 의상과 무대장치도 나쁘지 않았습니다.,"명불허전 
명작 오페라~ 
명품 오페라 가수들~
현장감있는 공연~
눈호강 귀호강~",이 무대를 극장에서 볼 수 있다는 것만으로도 충분히 행복한 시간,너무 멋있고 좋았습니다.,연출이 까끔하고 좋았어요,62.166,"가수들의 노래가 훌륭했습니다. 의상과 무대장치도 나쁘지 않았습니다. 명불허전 
명작 오페라~ 
명품 오페라 가수들~
현장감있는 공연~
눈호강 귀호강~ 이 무대를 극장에서 볼 수 있다는 것만으로도 충분히 행복한 시간 너무 멋있고 좋았습니다. 연출이 까끔하고 좋았어요",의상 무대 장치 명불허전 명작 훌륭하다 의상 충분하다 행복하다 않다 명불허전 무대 장치 공연 호강 무대 장치 나쁘다 명불허전 의상,"장치, 명불허전, 의상, 무대, 호강"
24021400,[씨네클래식 세계3대 오페라축제] 피가로의 결혼,공연,178 분,청소년관람불가,2024.05.09,"천재 모짜르트
완벽한 하모니의 오케스트라와 배우들","K-아침드라마 기강을 잡을 어마어마한 막장레벨, 다들 노래와 연기가 너무 좋았다. 근데 내가 뭘 본거지","러닝타임이 너무 길어서 보기불편하네요
메가박스에서는 오페라 러닝타임을 고려해서 중간에 인터미션 있었으면 합니다 극장에서 아닌 현장에도 인터미션이 있는데...말이죠...",뮤지컬이 되려는 오페라. 오페라는 오페라다워야..,"빈필 음악 연주도 좋고  등장인물들의 노래와 춤, 연기등  매우 훌륭했습니다.",67.212,"천재 모짜르트
완벽한 하모니의 오케스트라와 배우들 K-아침드라마 기강을 잡을 어마어마한 막장레벨, 다들 노래와 연기가 너무 좋았다. 근데 내가 뭘 본거지 러닝타임이 너무 길어서 보기불편하네요
메가박스에서는 오페라 러닝타임을 고려해서 중간에 인터미션 있었으면 합니다 극장에서 아닌 현장에도 인터미션이 있는데...말이죠... 뮤지컬이 되려는 오페라. 오페라는 오페라다워야.. 빈필 음악 연주도 좋고  등장인물들의 노래와 춤, 연기등  매우 훌륭했습니다.",등장인물 노래 보기 불편하다 메가박스 등장인물 좋다 등장인물 완벽하다 하모니 어마어마하다 막장 레벨 노래 연기 하모니 오케스트라 연기 매우 메가박스,"등장인물, 하모니, 메가박스, 노래, 막장"
24021500,[씨네클래식 세계3대 오페라축제] 나비부인,공연,129 분,12세이상관람가,2024.06.06,영상미가 너무 아름다웠던 나비부인 이였다.,음향이 좀 작았습니다,오페라 시리즈 좋네요! 다른 시리즈도 볼 의사 있습니다.,음..무대 연출 때문에 꼭 보고 싶었던..그러나..아..,대체적으로 좋았지만 무대 설정은 조금 아쉽네요,53.164,영상미가 너무 아름다웠던 나비부인 이였다. 음향이 좀 작았습니다 오페라 시리즈 좋네요! 다른 시리즈도 볼 의사 있습니다. 음..무대 연출 때문에 꼭 보고 싶었던..그러나..아.. 대체적으로 좋았지만 무대 설정은 조금 아쉽네요,설정 조금 시리즈 의사 무대 설정 다른 시리즈 무대 연출 시리즈 영상 미가 체적 조금 아쉽다 조금,"시리즈, 조금, 설정, 무대, 의사"
24021600,"포켓몬스터: 성도지방 이야기, 최종장",애니메이션,83 분,전체관람가,2024.05.01,그 시절 포켓몬을 영화관에서 다시 볼 수 있어서 좋았어요!,"포켓몬스터 : 성도지방 이야기, 최종장",아이들이 재미있어하네용,포켓몬스터 좋아하는데 또 보고싶어요ㅜㅜ 재미있었습니당,재밌게 잘 봤었습니다,59.40599999999999,"그 시절 포켓몬을 영화관에서 다시 볼 수 있어서 좋았어요! 포켓몬스터 : 성도지방 이야기, 최종장 아이들이 재미있어하네용 포켓몬스터 좋아하는데 또 보고싶어요ㅜㅜ 재미있었습니당 재밌게 잘 봤었습니다",영화관 다시 성도 지방 이야기 포켓몬 영화관 포켓몬스터 성도 지방 영화관 성도 지방 시절 포켓몬 시절 아이 재미있다 하다 최종 아이,"성도, 지방, 포켓몬, 영화관, 시절"
24021800,에이리언: 로물루스,"SF, 공포(호러)",119 분,15세이상관람가,2024.08.14,그냥저냥 볼만한정도,더 무서워도 될거 같은데,에이리언을 계승할 작품,포인트가 딱딱 떨어지고 원하던 연출들이 나와서 너무 좋았던 작품,에어리언 부활의 시작,55.334,그냥저냥 볼만한정도 더 무서워도 될거 같은데 에이리언을 계승할 작품 포인트가 딱딱 떨어지고 원하던 연출들이 나와서 너무 좋았던 작품 에어리언 부활의 시작,원하다 연출 에어 리언 부활 연출 나오다 정도 무섭다 정도 정도 작품 에어 리언 연출 부활 시작 작품 포인트,"정도, 에어, 리언, 부활, 연출"
24021900,"낸 골딘, 모든 아름다움과 유혈사태",다큐멘터리,122 분,15세이상관람가,2024.05.15,최애 작가. 작은상영관에서 봐서 아쉽다,다큐멘터리 영화의 수작,사람은 양면성이 있지요,"잘 알지 못하는 작가, 잘 알지 못하는 사건이었지만 덕분에 당시 시대상, 현재 문제들을 되짚어 볼 수 있었다. 미국 약 중독 문제는 심각하구나..",분명히존재하지만아무도말하라고허락해주지않은것을말하려고평생을애쓴사람의이야기,54.69200000000001,"최애 작가. 작은상영관에서 봐서 아쉽다 다큐멘터리 영화의 수작 사람은 양면성이 있지요 잘 알지 못하는 작가, 잘 알지 못하는 사건이었지만 덕분에 당시 시대상, 현재 문제들을 되짚어 볼 수 있었다. 미국 약 중독 문제는 심각하구나.. 분명히존재하지만아무도말하라고허락해주지않은것을말하려고평생을애쓴사람의이야기",작가 은상 영관 영화 수작 은상 영관 은상 영관 보다 문제 심각하다 중독 문제 미국 중독 당시 시대 시대 현재 심각하다,"은상, 영관, 중독, 심각하다, 문제"
24022000,스턴트맨,"액션, 코미디",126 분,15세이상관람가,2024.05.01,그럭저럭한 헐리웃 영화.. 그냥 생각없이 시간 보낼때 좋은 영화같음.. ㅎㅎ,음.하아.쫌.다른걸 선택할껄그랬나..,재밌게 잘봤습니다.,시원한 액션. 지루할틈 없이 흘러가는 스토리.,스턴트맨들의 위대함과 어려움을 알 수 있었어요,43.016000000000005,그럭저럭한 헐리웃 영화.. 그냥 생각없이 시간 보낼때 좋은 영화같음.. ㅎㅎ 음.하아.쫌.다른걸 선택할껄그랬나.. 재밌게 잘봤습니다. 시원한 액션. 지루할틈 없이 흘러가는 스토리. 스턴트맨들의 위대함과 어려움을 알 수 있었어요,액션 지루하다 흘러가다 스토리 위대하다 어려움 어려움 있다 어려움 지루하다 시원하다 액션 지루하다 헐리웃 보다 시원하다,"어려움, 지루하다, 시원하다, 액션, 헐리웃"
24022100,여행자의 필요,드라마,90 분,12세이상관람가,2024.04.24,역시 홍상수 감독님 영화는 좋아요,즐겁고 재미있었습니다,이자벨 위페르!! 이렇게 막걸리 마시고 밖에서 자도 됩니까!,반복과 변주 속에서 키득키득.,홍상수 감독만의 감성이 담긴 영화,58.162,역시 홍상수 감독님 영화는 좋아요 즐겁고 재미있었습니다 이자벨 위페르!! 이렇게 막걸리 마시고 밖에서 자도 됩니까! 반복과 변주 속에서 키득키득. 홍상수 감독만의 감성이 담긴 영화,감독 감성 홍상수 감독 홍상수 담기다 영화 반복 변주 감독 영화 역시 홍상수 홍상수 감독 변주,"홍상수, 감독, 변주, 반복, 담기다"
